2020-01-14 15:04:00.061 ERROR 1944 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.AnswerMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:50:53.018 ERROR 7668 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.QuestionMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:50:53.068 ERROR 7668 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.CustomerMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:50:53.068 ERROR 7668 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.CustomerMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:50:53.068 ERROR 7668 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.CustomerMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:50:53.090 ERROR 7668 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.ExpertMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:50:53.091 ERROR 7668 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.ExpertMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:50:53.091 ERROR 7668 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.ExpertMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:50:53.125 ERROR 7668 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.WebrtcLogMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:50:53.145 ERROR 7668 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.LeaveMsgMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:50:53.162 ERROR 7668 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.LeaveMsgAnswerMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.761 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.AnswerMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.780 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.AnswerMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.781 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.AnswerMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.807 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.807 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.807 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.807 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.selectById] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.808 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.updateById] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.838 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.DiseaseMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.838 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.DiseaseMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.838 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.DiseaseMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.905 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.FertilizerMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.905 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.FertilizerMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.905 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.FertilizerMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.905 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.FertilizerMapper.selectById] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.927 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.PesticideMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.927 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.PesticideMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.928 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.PesticideMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.928 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.PesticideMapper.selectById] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.950 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.TechnologyMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.950 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.TechnologyMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.950 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.TechnologyMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.973 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.QuestionMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.973 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.QuestionMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:23.973 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.QuestionMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:24.029 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.CustomerMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:24.029 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.CustomerMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:24.029 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.CustomerMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:24.052 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.ExpertMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:24.052 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.ExpertMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:24.052 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.ExpertMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:24.089 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.WebrtcLogMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:24.108 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.LeaveMsgMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:24.125 ERROR 8396 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.LeaveMsgAnswerMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 15:59:37.025 ERROR 8396 --- [MQTT Rec: mqttConsumer2] .m.i.MqttPahoMessageDrivenChannelAdapter : Lost connection: 已断开连接; retrying...
2020-01-14 15:59:57.689 ERROR 8396 --- [MQTT Rec: mqttConsumer2] .m.i.MqttPahoMessageDrivenChannelAdapter : Lost connection: 已断开连接; retrying...
2020-01-14 16:00:18.359 ERROR 8396 --- [MQTT Rec: mqttConsumer2] .m.i.MqttPahoMessageDrivenChannelAdapter : Lost connection: 已断开连接; retrying...
2020-01-14 16:00:40.053 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.AnswerMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.054 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.AnswerMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.055 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.AnswerMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.079 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.079 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.079 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.080 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.selectById] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.080 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.KnowledgeMapper.updateById] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.104 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.DiseaseMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.104 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.DiseaseMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.105 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.DiseaseMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.127 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.FertilizerMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.127 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.FertilizerMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.127 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.FertilizerMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.127 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.FertilizerMapper.selectById] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.151 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.PesticideMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.151 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.PesticideMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.151 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.PesticideMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.151 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.PesticideMapper.selectById] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.173 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.TechnologyMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.174 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.TechnologyMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.174 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.TechnologyMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.198 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.QuestionMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.198 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.QuestionMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.198 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.QuestionMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.254 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.CustomerMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.254 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.CustomerMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.255 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.CustomerMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.281 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.ExpertMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.281 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.ExpertMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.282 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.ExpertMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.316 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.WebrtcLogMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.339 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.LeaveMsgMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:40.361 ERROR 1196 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.user.LeaveMsgAnswerMapper.insert] is ignored, because it's exists, maybe from xml file
2020-01-14 16:00:46.445 ERROR 1196 --- [MQTT Rec: mqttConsumer2] .m.i.MqttPahoMessageDrivenChannelAdapter : Lost connection: 已断开连接; retrying...
2020-01-14 16:04:58.591 ERROR 8340 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.AnswerMapper.update] is ignored, because it's exists, maybe from xml file
2020-01-14 16:04:58.591 ERROR 8340 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.AnswerMapper.delete] is ignored, because it's exists, maybe from xml file
2020-01-14 16:04:58.592 ERROR 8340 --- [main] c.b.mybatisplus.MybatisConfiguration     : mapper[com.jit.aquaculture.mapper.knowledge.AnswerMapper.insert] is ignored, because it's exists, maybe from xml file
